ora,minuti,secondi,millisecondi,mvmt,thr,motion_index,picco,state,pkt_s,channel,rssi,headcount
22,0,8,274,2.6456,0.1209,21.882548,1,MOTION,86,6,-48,2
22,0,9,916,1.2705,0.1209,10.508685,1,MOTION,58,6,-48,2
22,0,11,448,2.1356,0.1209,17.664185,1,MOTION,65,6,-45,2
22,0,13,112,4.7042,0.1209,38.909843,1,MOTION,59,6,-46,2
22,0,14,756,3.0445,0.1209,25.181969,1,MOTION,60,6,-49,2
22,0,16,467,7.2823,0.1209,60.234078,1,MOTION,61,6,-49,2
22,0,17,901,5.6126,0.1209,46.423490,1,MOTION,68,6,-50,2
22,0,19,539,3.8040,0.1209,31.464020,1,MOTION,61,6,-47,2
22,0,21,177,0.2242,0.1209,1.854425,1,MOTION,58,6,-47,2
22,0,22,820,1.1117,0.1209,9.195203,1,MOTION,60,6,-44,2
22,0,24,661,1.2050,0.1209,9.966915,1,MOTION,57,6,-49,2
22,0,26,230,0.1975,0.1209,1.633581,1,MOTION,60,6,-44,2
22,0,28,140,0.5371,0.1209,4.442514,1,MOTION,54,6,-47,2
22,0,29,828,8.2198,0.1209,67.988420,1,MOTION,57,6,-49,2
22,0,31,346,3.8984,0.1209,32.244830,1,MOTION,64,6,-46,2
22,0,33,56,1.5135,0.1209,12.518610,1,MOTION,61,6,-44,2
22,0,34,696,2.4440,0.1209,20.215054,1,MOTION,61,6,-51,2
22,0,36,334,4.3072,0.1209,35.626137,1,MOTION,60,6,-45,2
22,0,37,977,4.3951,0.1209,36.353184,1,MOTION,58,6,-47,2
22,0,39,815,1.2194,0.1209,10.086022,1,MOTION,59,6,-46,2
22,0,41,452,0.8447,0.1209,6.986766,1,MOTION,58,6,-45,2
22,0,42,991,0.1457,0.1209,1.205128,1,MOTION,64,6,-45,2
22,0,44,526,2.8451,0.1209,23.532672,1,MOTION,65,6,-45,2
22,0,46,164,0.9310,0.1209,7.700579,1,MOTION,57,6,-46,2
22,0,47,726,1.4110,0.1209,11.670802,1,MOTION,63,6,-45,2
22,0,49,645,0.5108,0.1209,4.224979,1,MOTION,56,6,-50,2
22,0,51,182,0.2813,0.1209,2.326716,1,MOTION,62,6,-46,2
22,0,53,26,1.1617,0.1209,9.608768,1,MOTION,54,6,-47,2
22,0,54,870,2.1854,0.1209,18.076096,1,MOTION,53,6,-48,2
22,0,56,611,0.1887,0.1209,1.560794,1,MOTION,57,6,-45,2
22,0,58,349,0.4188,0.1209,3.464020,1,MOTION,57,6,-49,2
22,1,0,56,0.1706,0.1209,1.411084,1,MOTION,60,6,-49,2
22,1,1,728,0.9391,0.1209,7.767577,1,MOTION,58,6,-48,2
22,1,3,574,1.9594,0.1209,16.206782,1,MOTION,56,6,-46,2
22,1,5,315,1.2688,0.1209,10.494624,1,MOTION,55,6,-45,2
22,1,6,864,0.1939,0.1209,1.603805,1,MOTION,60,6,-46,2
22,1,8,495,0.8742,0.1209,7.230769,1,MOTION,61,6,-51,2
22,1,10,231,0.1315,0.1209,1.087676,1,MOTION,60,6,-47,2
22,1,11,970,0.2637,0.1209,2.181141,1,MOTION,57,6,-48,2
22,1,13,712,1.4809,0.1209,12.248966,1,MOTION,57,6,-44,2
22,1,15,351,1.0435,0.1209,8.631100,1,MOTION,61,6,-44,2
22,1,16,885,0.1657,0.1209,1.370554,1,MOTION,64,6,-47,2
22,1,18,627,0.2235,0.1209,1.848635,1,MOTION,58,6,-45,2
22,1,20,368,1.4976,0.1209,12.387097,1,MOTION,57,6,-50,2
22,1,22,6,0.5632,0.1209,4.658395,1,MOTION,60,6,-49,2
22,1,23,646,0.6684,0.1209,5.528536,1,MOTION,60,6,-44,2
22,1,25,437,1.9983,0.1209,16.528536,1,MOTION,54,6,-47,2
22,1,27,127,1.2605,0.1209,10.425972,1,MOTION,60,6,-48,2
22,1,28,866,1.3888,0.1209,11.487179,1,MOTION,56,6,-48,2
22,1,30,712,5.2097,0.1209,43.090984,1,MOTION,54,6,-48,2
22,1,32,452,1.8722,0.1209,15.485525,1,MOTION,57,6,-46,2
22,1,34,294,4.0364,0.1209,33.386270,1,MOTION,54,6,-44,2
22,1,36,35,7.1138,0.1209,58.840364,1,MOTION,57,6,-48,2
22,1,37,575,2.4701,0.1209,20.430935,1,MOTION,61,6,-47,2
22,1,39,327,4.1413,0.1209,34.253929,1,MOTION,57,6,-47,2
22,1,41,53,2.6819,0.1209,22.182796,1,MOTION,57,6,-49,2
22,1,42,898,1.3066,0.1209,10.807279,1,MOTION,57,6,-47,2
22,1,44,536,1.7414,0.1209,14.403639,1,MOTION,61,6,-50,2
22,1,46,71,7.8284,0.1209,64.751034,1,MOTION,63,6,-48,2
22,1,47,916,3.8183,0.1209,31.582299,1,MOTION,55,6,-51,2
22,1,49,655,2.4971,0.1209,20.654260,1,MOTION,57,6,-47,2
22,1,51,191,4.1853,0.1209,34.617866,1,MOTION,64,6,-49,2
22,1,52,727,4.5084,0.1209,37.290323,1,MOTION,61,6,-46,2
22,1,54,571,2.1693,0.1209,17.942928,1,MOTION,56,6,-53,2
22,1,56,106,1.3071,0.1209,10.811414,1,MOTION,64,6,-47,2
22,1,57,938,0.1649,0.1209,1.363937,1,MOTION,56,6,-47,2
22,1,59,589,0.2032,0.1209,1.680728,1,MOTION,58,6,-46,2
22,15,0,227,0.0148,2.1734,0.006810,0,IDLE,61,6,-42,1
22,15,1,764,0.2779,2.1734,0.127864,0,IDLE,64,6,-46,1
22,15,2,828,0.0650,2.1734,0.029907,0,IDLE,87,6,-47,1
22,15,4,121,0.2495,2.1734,0.114797,0,IDLE,82,6,-45,1
22,15,5,41,0.1429,2.1734,0.065750,0,IDLE,106,6,-48,1
22,15,6,167,0.2928,2.1734,0.134720,0,IDLE,88,6,-46,1
22,15,7,192,2.2123,2.1734,1.017898,1,IDLE,98,6,-45,1
22,15,8,523,3.5169,2.1734,1.618156,1,MOTION,75,6,-48,1
22,15,10,268,0.3378,2.1734,0.155425,0,MOTION,57,6,-47,1
22,15,11,812,1.0787,2.1734,0.496319,0,IDLE,60,6,-45,1
22,15,12,928,1.3367,2.1734,0.615027,0,IDLE,61,6,-46,1
22,15,15,77,7.6186,2.1734,3.505383,1,IDLE,64,6,-48,1
22,15,16,818,7.6522,2.1734,3.520843,1,MOTION,58,6,-45,1
22,15,18,559,2.2097,2.1734,1.016702,1,MOTION,56,6,-45,1
22,15,20,307,0.9654,2.1734,0.444189,0,IDLE,57,6,-50,1
22,15,22,40,3.6405,2.1734,1.675025,1,IDLE,57,6,-46,1
22,15,23,678,1.5400,2.1734,0.708567,0,MOTION,60,6,-46,1
22,15,25,421,2.6877,2.1734,1.236634,1,IDLE,57,6,-46,1
22,15,26,982,2.2449,2.1734,1.032898,1,MOTION,60,6,-52,1
22,15,28,910,1.4899,2.1734,0.685516,0,MOTION,54,6,-42,1
22,15,30,451,1.1880,2.1734,0.546609,0,IDLE,60,6,-46,1
22,15,33,511,2.5085,2.1734,1.154182,1,IDLE,64,6,-49,1
22,15,33,792,1.8657,2.1734,0.858425,0,MOTION,57,6,-46,1
22,15,35,353,0.9695,2.1734,0.446075,0,IDLE,64,6,-47,1
22,15,37,95,1.3249,2.1734,0.609598,0,IDLE,57,6,-47,1
22,15,38,835,5.8499,2.1734,2.691589,1,MOTION,58,6,-44,1
22,15,40,395,2.7481,2.1734,1.264424,1,MOTION,60,6,-48,1
22,15,42,215,2.4931,2.1734,1.147097,1,MOTION,57,6,-48,1
22,15,43,764,0.5869,2.1734,0.270038,0,IDLE,60,6,-47,1
22,15,45,403,0.5793,2.1734,0.266541,0,IDLE,60,6,-46,1
22,15,47,239,0.2843,2.1734,0.130809,0,IDLE,56,6,-46,1
22,15,48,929,0.5306,2.1734,0.244134,0,IDLE,58,6,-44,1
22,15,50,612,0.4413,2.1734,0.203046,0,IDLE,60,6,-44,1
22,15,52,353,0.2927,2.1734,0.134674,0,IDLE,60,6,-46,1
22,15,53,881,0.3555,2.1734,0.163569,0,IDLE,61,6,-50,1
22,15,55,445,1.3874,2.1734,0.638355,0,IDLE,61,6,-47,1
22,15,57,166,0.4694,2.1734,0.215975,0,IDLE,61,6,-45,1
22,15,58,906,0.1091,2.1734,0.050198,0,IDLE,57,6,-48,1
22,16,0,649,0.4922,2.1734,0.226465,0,IDLE,57,6,-50,1
22,16,2,387,0.6959,2.1734,0.320190,0,IDLE,57,6,-43,1
22,16,3,822,1.3998,2.1734,0.644060,0,IDLE,68,6,-44,1
22,16,5,357,0.3290,2.1734,0.151376,0,IDLE,65,6,-50,1
22,16,6,912,0.4647,2.1734,0.213812,0,IDLE,61,6,-43,1
22,16,8,738,0.3647,2.1734,0.167802,0,IDLE,57,6,-42,1
22,16,10,376,0.2420,2.1734,0.111346,0,IDLE,61,6,-45,1
22,16,12,117,0.1917,2.1734,0.088203,0,IDLE,57,6,-47,1
22,16,13,858,0.5891,2.1734,0.271050,0,IDLE,57,6,-53,1
22,16,15,598,2.1703,2.1734,0.998574,0,IDLE,57,6,-43,1
22,16,17,237,0.1324,2.1734,0.060918,0,IDLE,58,6,-48,1
22,16,18,860,0.5676,2.1734,0.261158,0,IDLE,64,6,-49,1
22,16,20,435,0.4051,2.1734,0.186390,0,IDLE,60,6,-48,1
22,16,22,153,1.0707,2.1734,0.492638,0,IDLE,61,6,-47,1
22,16,23,792,0.5253,2.1734,0.241695,0,IDLE,61,6,-46,1
22,16,25,448,0.3966,2.1734,0.182479,0,IDLE,56,6,-46,1
22,16,26,892,0.5633,2.1734,0.259179,0,IDLE,69,6,-50,1
22,16,28,810,0.6294,2.1734,0.289592,0,IDLE,57,6,-47,1
22,16,30,369,0.3949,2.1734,0.181697,0,IDLE,57,6,-46,1
22,16,32,85,0.1879,2.1734,0.086454,0,IDLE,62,6,-45,1
22,16,33,622,0.6448,2.1734,0.296678,0,IDLE,64,6,-43,1
22,16,35,362,0.2162,2.1734,0.099475,0,IDLE,57,6,-43,1
22,16,37,206,0.3203,2.1734,0.147373,0,IDLE,55,6,-43,1
22,16,39,49,2.9496,2.1734,1.357136,1,IDLE,56,6,-45,1
22,16,40,687,3.7033,2.1734,1.703920,1,IDLE,58,6,-46,1
22,16,42,328,5.7976,2.1734,2.667526,1,MOTION,60,6,-44,1
22,16,43,964,0.8316,2.1734,0.382626,0,MOTION,58,6,-44,1
22,16,45,605,0.9875,2.1734,0.454357,0,IDLE,65,6,-48,1
22,16,47,344,0.7323,2.1734,0.336938,0,IDLE,56,6,-47,1
22,16,48,992,0.8921,2.1734,0.410463,0,IDLE,58,6,-46,1
22,16,50,723,2.2834,2.1734,1.050612,1,IDLE,60,6,-46,1
22,16,52,467,2.6281,2.1734,1.209211,1,IDLE,57,6,-46,1
22,16,54,206,5.9148,2.1734,2.721450,1,MOTION,57,6,-43,1
22,16,55,675,2.0161,2.1734,0.927625,0,MOTION,64,6,-44,1
22,16,57,379,1.6172,2.1734,0.744088,0,IDLE,64,6,-47,1
22,16,59,121,2.2973,2.1734,1.057007,1,IDLE,57,6,-47,1
22,17,0,758,0.3267,2.1734,0.150317,0,IDLE,55,6,-46,2
22,17,2,500,3.0251,2.1734,1.391874,1,IDLE,61,6,-44,2
22,17,4,139,4.0653,2.1734,1.870479,1,MOTION,60,6,-47,2
22,17,5,776,0.6230,2.1734,0.286648,0,MOTION,61,6,-45,2
22,17,7,522,0.6338,2.1734,0.291617,0,IDLE,57,6,-49,2
22,17,9,260,1.9352,2.1734,0.890402,0,IDLE,57,6,-47,2
22,17,10,898,2.5137,2.1734,1.156575,1,IDLE,60,6,-48,2
22,17,12,639,1.6112,2.1734,0.741327,0,MOTION,57,6,-51,2
22,17,14,187,1.6233,2.1734,0.746894,0,IDLE,61,6,-51,2
22,17,15,748,2.4046,2.1734,1.106377,1,IDLE,64,6,-44,2
22,17,17,455,1.2016,2.1734,0.552866,0,IDLE,61,6,-46,2
22,17,19,196,0.6719,2.1734,0.309147,0,IDLE,58,6,-41,2
22,17,20,729,1.7499,2.1734,0.805144,0,IDLE,65,6,-49,2
22,17,22,367,1.0002,2.1734,0.460201,0,IDLE,60,6,-43,2
22,17,24,107,1.4799,2.1734,0.680915,0,IDLE,56,6,-48,2
22,17,25,745,0.2902,2.1734,0.133524,0,IDLE,58,6,-43,2
22,17,27,312,1.5453,2.1734,0.711006,0,IDLE,63,6,-47,2
22,17,29,125,1.2919,2.1734,0.594414,0,IDLE,57,6,-44,2
22,17,30,870,0.8132,2.1734,0.374160,0,IDLE,58,6,-45,2
22,17,32,505,0.8470,2.1734,0.389712,0,IDLE,60,6,-42,2
22,17,34,144,1.1329,2.1734,0.521257,0,IDLE,61,6,-47,2
22,17,35,680,0.7639,2.1734,0.351477,0,IDLE,64,6,-44,2
22,17,37,524,2.6717,2.1734,1.229272,1,IDLE,55,6,-48,2
22,17,39,65,2.8932,2.1734,1.331186,1,MOTION,60,6,-53,2
22,17,40,800,1.1018,2.1734,0.506948,0,IDLE,60,6,-44,2
22,17,42,542,2.2977,2.1734,1.057191,1,MOTION,56,6,-44,2
22,17,44,101,0.5488,2.1734,0.252508,0,IDLE,61,6,-47,2
22,17,45,789,1.2301,2.1734,0.565980,0,IDLE,62,6,-41,2
22,17,47,354,1.2930,2.1734,0.594920,0,IDLE,64,6,-52,2
22,17,49,94,0.4985,2.1734,0.229364,0,IDLE,59,6,-44,2
22,17,50,939,1.8420,2.1734,0.847520,0,IDLE,52,6,-50,2
22,17,52,781,1.3599,2.1734,0.625702,0,IDLE,54,6,-48,2
22,17,54,523,0.3785,2.1734,0.174151,0,IDLE,59,6,-46,2
22,17,56,120,0.3052,2.1734,0.140425,0,IDLE,58,6,-42,2
22,17,57,725,1.0973,2.1734,0.504877,0,IDLE,59,6,-47,2
22,17,59,437,0.6131,2.1734,0.282093,0,IDLE,60,6,-46,2
22,18,1,179,1.7137,2.1734,0.788488,0,IDLE,58,6,-48,2
22,18,2,715,0.9394,2.1734,0.432226,0,IDLE,64,6,-47,2
22,18,4,456,0.6773,2.1734,0.311632,0,IDLE,57,6,-46,2
